passage,0.43925432353184141
normally,0.4727574715418576
initially,0.50244252940315182
prior,0.52202485006631005
insert,0.53738180895016774
interface,0.57280893067724181
invention,0.58159401095735141
printer,0.58879621711212637
port,0.58943612660655254
conditioning,0.58956014046989824
scanner,0.59068171565264482
conventional,0.59408218349099162
generator,0.599766374106107
mouse,0.60042255115228327
align,0.60224946157336345
solid,0.60603524946748477
speech,0.6079206811093345
arrangement,0.6162804196442635
accurately,0.6282981571380043
cooperate,0.63610683028687198
traditionally,0.63681495375417074
instrument,0.63768347037670969
coil,0.63863007709710418
activate,0.64193890778635132
recognition,0.64364980847334508
mount,0.64767753274573969
knob,0.65273252291868877
analysis,0.65851203040390038
exclusive,0.65985080640387217
privilege,0.67210042808520731
combination,0.67277864343653759
audio,0.67544569096751605
transmit,0.67808614865635219
initial,0.68044255728457514
11,0.68142670304410824
comprise,0.68255140481206544
digital,0.68762868294029567
transfer,0.69038849049423523
thereby,0.6909713777538008
spatial,0.69438333540595576
separate,0.69441200769580413
instruct,0.69567895799834945
storage,0.69902780256429553
connection,0.70006110947469924
via,0.70161537598615908
user,0.70163951059213481
external,0.70521090683440524
enhance,0.70684285740249009
network,0.71122457724284027
signal,0.71372918197708934
peripheral,0.71412708476077114
joy,0.71569572130094283
communication,0.71835896896090978
fix,0.71889646040323929
instruction,0.7222979008886401
box,0.72261347684855848
element,0.72277500294481056
method,0.72658200047147881
monitor,0.72767050547702228
device,0.73001575917460659
without,0.73083070486625956
particular,0.73131679788982518
path,0.73395416677097947
claim,0.73790665934177258
stick,0.73819682615337889
property,0.73903075050247025
ball,0.73904877951534009
choose,0.74134646591122066
host,0.74174389338539293
connect,0.74268916645110183
medium,0.74645748253810063
control,0.76047068977161814
standard,0.76607543802665401
set,0.76607774699713893
memory,0.76730040967741253
include,0.76997682329302097
couple,0.77002448362668019
mean,0.78205662667532994
within,0.7849030205644254
track,0.78655170801319285
effect,0.79376858618926083
position,0.79761293585599879
relationship,0.79855807489126218
cause,0.80266438486980685
produce,0.8038454265288002
form,0.80715703052778942
point,0.80922970113992954
drive,0.81047669400569933
4,0.81240528296949721
size,0.81270679933066092
data,0.81278155658730633
step,0.81925595307437771
10,0.82480008959488638
receive,0.82500546403451402
computer,0.8272854500945771
group,0.82882472312771871
head,0.82965554685076004
one,0.84607770856170739
use,0.85550083928446685
sound,0.86596839844380058
1,0.87098683479108607
end,0.87442448977292764
state,0.87521806339976527
say,0.89337605472093873
